ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,No_symbol_Value,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Ring_smiles,Macrocycle_Peripheral_smiles,Free_Amide_Ratio,Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Num_Charged_Atoms,Net_Charge,Kier_index,InchiKey
MC-4032,CHEMBL3286829,    ,C[C@H]1Oc2cc(cnc2N)-c2c(C3CC3)nn(C)c2CN(C)C(=O)c2ccc(F)cc21,C[C@H]1Oc2cc(cnc2N)-c2c(C3CC3)nn(C)c2CN(C)C(=O)c2ccc(F)cc21,2,    ,ER,2.0,ER,2,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1 at pH 7.4,https://doi.org/10.1021/jm500261q,ChEMBL,10.1021/jm500261q,"(Johnson et al., 2014)",2014,12,0,1.0,1.0,C1=CCNCCCCOCC=C1,C[C@@H]1ccC(=O)N(C)Ccc-cccO1,0.0,0.25,5,3,3.8064,421.476,6,1,31,23,0.347826087,86.27,1,0,0,4.459244465,SBEYSILWLYDNSN-GFCCVEGCSA-N
MC-4033,CHEMBL3286830,Lorlatinib,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,1.5,    ,ER,1.5,ER,1.5,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1 at pH 7.4,https://doi.org/10.1021/jm500261q,ChEMBL,10.1021/jm500261q,"(Johnson et al., 2014)",2014,12,0,1.0,1.0,C1=CCOCCCCNCCC1,C[C@@H]1ccC(=O)N(C)Ccc-cccO1,0.0,0.25,4,3,2.80068,406.421,7,1,30,21,0.238095238,110.06,0,0,0,4.621359768,IIXWYSCJSQVBQM-LLVKDONJSA-N
MC-4034,CHEMBL3286831,    ,Cc1cnc2nc3c(n2c1)-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C3,Cc1cnc2nc3c(n2c1)-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C3,20.2,    ,ER,20.2,ER,20.2,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1 at pH 7.4,https://doi.org/10.1021/jm500261q,ChEMBL,10.1021/jm500261q,"(Johnson et al., 2014)",2014,12,0,1.0,1.0,C1=CCNCCCCOC=CC1,C[C@@H]1ccC(=O)N(C)Ccc-cccO1,0.0,0.25,5,4,3.54662,432.459,7,1,32,23,0.217391304,98.64,0,0,0,4.542337286,LOLWMDGFTABZFN-CYBMUJFWSA-N
MC-4035,CHEMBL3286832,    ,C[C@H]1Oc2nc(cnc2N)-c2c(nc3ccc(C#N)cn23)CN(C)C(=O)c2ccc(F)cc21,C[C@H]1Oc2nc(cnc2N)-c2c(nc3ccc(C#N)cn23)CN(C)C(=O)c2ccc(F)cc21,5.8,    ,ER,5.8,ER,5.8,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1 at pH 7.4,https://doi.org/10.1021/jm500261q,ChEMBL,10.1021/jm500261q,"(Johnson et al., 2014)",2014,12,0,1.0,1.0,C1=CCNCCCCOCN=C1,C[C@@H]1ccC(=O)N(C)Ccc-cncO1,0.0,0.25,5,4,3.10988,443.442,8,1,33,23,0.173913043,122.43,0,0,0,4.671339784,MOENETCLMCOREY-GFCCVEGCSA-N
MC-4185,CHEMBL403233,    ,O[C@]12C=C(c3nccc4c3[nH]c3ccccc34)[C@@H]3CCN(CCCC/C=C\CC1)C[C@@]31C[C@@H]3/C=C\CCCCN3[C@H]12,O[C@]12C=C(c3nccc4c3[nH]c3ccccc34)[C@@H]3CCN(CCCC/C=C\CC1)C[C@@]31C[C@@H]3/C=C\CCCCN3[C@@H]21,1,    ,ER,1.0,ER,1,MDCK,Efflux ratio of apparent permeability from apical to basolateral side over basolateral to apical side in MDCK cells expressing MDR at 50 uM,https://doi.org/10.1021/jm900672t,ChEMBL,10.1021/jm900672t,"(Peng et al., 2010)",2009,13,0,0.0,0.0,C1=CCCCCNCCCCCC1,OC1CC/C=C\CCCCNCCC1,0.0,0.0,8,3,6.8558,548.775,4,2,41,36,0.527777778,55.39,1,0,0,6.46452368,FUCSLKWLLSEMDQ-MKYGIPPKSA-N
MC-4252,CHEMBL4442116,    ,C[C@@H]1CCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2OC1,C[C@@H]1CCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2OC1,3.5,    ,ER,3.5,ER,3.5,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCNCCCOCCCCNC1,C[C@@H]1CCnc-cncNC(=O)ccOC1,0.214285714,0.214285714,4,3,3.011,349.394,6,1,26,19,0.263157895,81.93,0,0,0,4.347662353,NTCRURVPYLHKGB-CYBMUJFWSA-N
MC-4256,CHEMBL4447729,    ,O=C1Nc2cccc(n2)-c2nncn2CCCCCOc2ccccc21,O=C1Nc2cccc(n2)-c2nncn2CCCCCOc2ccccc21,1.3,    ,ER,1.3,ER,1.3,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,15,1,0.0,1.0,C1=NCNCCCOCCCCCNC1,O=C1ccOCCCCCnc-cncN1,0.2,0.2,4,3,3.1551,349.394,6,1,26,19,0.263157895,81.93,0,0,0,4.594080342,LYYWIICEGIMSTN-UHFFFAOYSA-N
MC-4259,CHEMBL4456722,    ,CN(C)CCn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,CN(C)CCn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,1.5,    ,ER,1.5,ER,1.5,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCNCCCOCCCCNC1,O=C1ccOCCCCnc-cncN1,0.214285714,0.214285714,5,4,3.1901,472.553,9,1,35,25,0.32,102.99,4,0,0,6.533033423,JGKCBXMHIQSQHJ-UHFFFAOYSA-N
MC-4263,CHEMBL4462230,    ,C[C@@H]1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,C[C@@H]1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,3.5,    ,ER,3.5,ER,3.5,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCCNCCCCOCCCN1,C[C@@H]1CCOccC(=O)Ncnc-cnC1,0.214285714,0.214285714,4,3,3.011,349.394,6,1,26,19,0.263157895,81.93,0,0,0,4.347662353,JHLDGTLZDAJJHT-CYBMUJFWSA-N
MC-4265,CHEMBL4469413,    ,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(F)cc21,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(F)cc21,3.1,    ,ER,3.1,ER,3.1,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCCNCCCCOCCCN1,O=C1ccOCCCCnc-cncN1,0.214285714,0.214285714,4,3,2.9041,353.357,6,1,26,18,0.222222222,81.93,0,0,0,4.303388274,WZAVJOVXKFCADI-UHFFFAOYSA-N
MC-4266,CHEMBL4470285,    ,O=C1Nc2cccc(n2)-c2nncn2CCCOc2ccccc21,O=C1Nc2cccc(n2)-c2nncn2CCCOc2ccccc21,13.6,    ,ER,13.6,ER,13.6,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,13,1,0.0,1.0,C1=NCNCCCOCCCNC1,O=C1ccOCCCnc-cncN1,0.230769231,0.230769231,4,3,2.3749,321.34,6,1,24,17,0.176470588,81.93,0,0,0,3.662362666,ZWAJXTZDBJPROT-UHFFFAOYSA-N
MC-4268,CHEMBL4473364,    ,CS(=O)(=O)c1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,CS(=O)(=O)c1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,48.2,    ,ER,48.2,ER,48.2,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCNCCCOCCCCNC1,O=C1ccOCCCCnc-cncN1,0.214285714,0.214285714,4,3,2.1685,413.459,8,1,29,19,0.263157895,124.45,1,0,0,5.013864307,OFDCLFNYWAGEEP-UHFFFAOYSA-N
MC-4269,CHEMBL4475667,    ,Cn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,Cn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,9.4,    ,ER,9.4,ER,9.4,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCNCCCOCCCCNC1,O=C1ccOCCCCnc-cncN1,0.214285714,0.214285714,5,4,3.1655,415.457,8,1,31,22,0.227272727,99.75,1,0,0,4.91040601,OQSJGBSQFMXXBF-UHFFFAOYSA-N
MC-4272,CHEMBL4514925,    ,C[C@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,C[C@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,3.7,    ,ER,3.7,ER,3.7,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCCNCCCCOCCCN1,C[C@H]1CCCOccC(=O)Ncnc-cn1,0.214285714,0.214285714,4,3,3.326,349.394,6,1,26,19,0.263157895,81.93,0,0,0,4.347662353,LZTAURWQYWWPLU-ZDUSSCGKSA-N
MC-4284,CHEMBL4537756,    ,C[C@@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,C[C@@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,2.8,    ,ER,2.8,ER,2.8,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCCNCCCCOCCCN1,C[C@@H]1CCCOccC(=O)Ncnc-cn1,0.214285714,0.214285714,4,3,3.326,349.394,6,1,26,19,0.263157895,81.93,0,0,0,4.347662353,LZTAURWQYWWPLU-CYBMUJFWSA-N
MC-4287,CHEMBL4542440,    ,C[C@@H]1CCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn2C1,C[C@@H]1CCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn2C1,5.2,    ,ER,5.2,ER,5.2,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCCNCCCCOCCCN1,C[C@@H]1CCOccC(=O)Ncnc-cnC1,0.214285714,0.214285714,4,3,3.1501,367.384,6,1,27,19,0.263157895,81.93,0,0,0,4.534659902,XWSVTTAELHOERS-GFCCVEGCSA-N
MC-4288,CHEMBL4544934,    ,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CC4(COC4)C3)cc21,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CC4(COC4)C3)cc21,4.8,    ,ER,4.8,ER,4.8,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCCNCCCCOCCCN1,O=C1ccOCCCCnc-cncN1,0.214285714,0.214285714,6,3,2.6016,432.484,8,1,32,23,0.391304348,94.4,1,0,0,4.56668487,PRUJNFMDYCFTPX-UHFFFAOYSA-N
MC-4290,CHEMBL4548492,    ,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CCOCC3)cc21,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CCOCC3)cc21,21,    ,ER,21.0,ER,21,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCCNCCCCOCCCN1,O=C1ccOCCCCnc-cncN1,0.214285714,0.214285714,5,3,2.6016,420.473,8,1,31,22,0.363636364,94.4,1,0,0,5.489376012,CLYLOFYPUGPSDI-UHFFFAOYSA-N
MC-4292,CHEMBL4561768,    ,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccccc21,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccccc21,2.9,    ,ER,2.9,ER,2.9,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCCNCCCCOCCCN1,O=C1ccOCCCCnc-cncN1,0.214285714,0.214285714,4,3,2.765,335.367,6,1,25,18,0.222222222,81.93,0,0,0,4.117610963,JIGAPEBDOSQETE-UHFFFAOYSA-N
MC-4294,CHEMBL4562269,    ,C[C@H]1CCCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn21,C[C@H]1CCCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn21,4.9,    ,ER,4.9,ER,4.9,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCCNCCCCOCCCN1,C[C@H]1CCCOccC(=O)Ncnc-cn1,0.214285714,0.214285714,4,3,3.4651,367.384,6,1,27,19,0.263157895,81.93,0,0,0,4.534659902,YWZMDKLWMFIBSN-LBPRGKRZSA-N
MC-4296,CHEMBL4565615,    ,C[C@H]1CCCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2O1,C[C@H]1CCCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2O1,6.8,    ,ER,6.8,ER,6.8,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCNCCCOCCCCNC1,C[C@H]1CCCnc-cncNC(=O)ccO1,0.214285714,0.214285714,4,3,3.1535,349.394,6,1,26,19,0.263157895,81.93,0,0,0,4.347662353,RLJLYJODLXFSPU-ZDUSSCGKSA-N
MC-4298,CHEMBL4569388,    ,Cc1cn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,Cc1cn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,69,    ,ER,69.0,ER,69,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCNCCCOCCCCNC1,O=C1ccOCCCCnc-cncN1,0.214285714,0.214285714,5,4,3.25912,415.457,8,1,31,22,0.227272727,99.75,1,0,0,4.91040601,KDVGNMZWBQXLHL-UHFFFAOYSA-N
MC-4304,CHEMBL4590290,    ,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2cc(F)ccc21,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2cc(F)ccc21,2.6,    ,ER,2.6,ER,2.6,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCCNCCCCOCCCN1,O=C1ccOCCCCnc-cncN1,0.214285714,0.214285714,4,3,2.9041,353.357,6,1,26,18,0.222222222,81.93,0,0,0,4.303388274,ZWGAMHPQDKNAGC-UHFFFAOYSA-N
MC-4305,CHEMBL4590759,    ,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(Br)cc21,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(Br)cc21,1.4,    ,ER,1.4,ER,1.4,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCCNCCCCOCCCN1,O=C1ccOCCCCnc-cncN1,0.214285714,0.214285714,4,3,3.5275,414.263,6,1,26,18,0.222222222,81.93,0,0,0,4.658683625,PCXKTPCUDYZJQY-UHFFFAOYSA-N
MC-4306,CHEMBL4591648,    ,C[C@@H]1CCOc2cc(F)c(-c3cnn(CCN(C)C)c3)cc2C(=O)Nc2cccc(n2)-c2nncn2C1,C[C@@H]1CCOc2cc(F)c(-c3cnn(CCN(C)C)c3)cc2C(=O)Nc2cccc(n2)-c2nncn2C1,12,    ,ER,12.0,ER,12,MDCK,Efflux ratio in MDCK-MDR1 cells,https://doi.org/10.1021/acs.jmedchem.9b01206,ChEMBL,10.1021/acs.jmedchem.9b01206,"(Himmelbauer et al., 2019)",2019,14,1,0.0,1.0,C1=NCCNCCCCOCCCN1,C[C@@H]1CCOccC(=O)Ncnc-cnC1,0.214285714,0.214285714,5,4,3.5752,504.57,9,1,37,26,0.346153846,102.99,4,0,0,6.953486366,KJXWPROLOCNBKX-QGZVFWFLSA-N
MC-4308,CHEMBL4646085,    ,C[C@H]1CCCOc2nn(C)cc2C(=O)Nc2cccc(n2)-c2nncn21,C[C@H]1CCCOc2nn(C)cc2C(=O)Nc2cccc(n2)-c2nncn21,26,    ,ER,26.0,ER,26,MDCK,Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in MDCK-MDR1 cells transfected with human p-gp,https://doi.org/10.1021/acsmedchemlett.9b00611,ChEMBL,10.1021/acsmedchemlett.9b00611,"(Xin et al., 2020)",2020,14,1,0.0,1.0,C1=NCCNCCCCOCCCN1,C[C@H]1CCCOccC(=O)Ncnc-cn1,0.214285714,0.214285714,4,3,2.0595,353.386,8,1,26,17,0.352941176,99.75,0,0,0,4.114481899,JNTRRDGKMKNYAI-NSHDSACASA-N
MC-4412,CHEMBL558488,    ,CC(C)c1ccc2c(c1)[C@@H](NC[C@@H](O)[C@@H]1C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N1)CC(C)(C)O2,CC(C)c1ccc2c(c1)[C@@H](NC[C@@H](O)[C@@H]1C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N1)CC(C)(C)O2,9.4,    ,ER,9.4,ER,9.4,MDCK,Ratio of permeability from basolateral to apical side over apical to basolateral side in dog MDCK cells,https://doi.org/10.1016/j.bmcl.2009.01.055,ChEMBL,10.1016/j.bmcl.2009.01.055,"(Machauer et al., 2009)",2009,16,1,1.0,2.0,C1CCCCCCNCCNCCCCC1,C[C@H]1C(=O)N[C@H](C)C[C@H](C)CCCCCCCCC(=O)N1C,0.1875,0.375,3,1,5.855,557.82,5,3,40,33,0.757575758,90.9,5,0,0,11.88497056,MNENNUUKHSBOKZ-BEOVBFIISA-N
MC-4413,CHEMBL564010,    ,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N2)c1,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N2)c1,15,    ,ER,15.0,ER,15,MDCK,Ratio of permeability from basolateral to apical side over apical to basolateral side in dog MDCK cells,https://doi.org/10.1016/j.bmcl.2009.01.055,ChEMBL,10.1016/j.bmcl.2009.01.055,"(Machauer et al., 2009)",2009,16,1,1.0,2.0,C1CCCCCCNCCNCCCCC1,C[C@H]1C(=O)N[C@H](C)C[C@H](C)CCCCCCCCC(=O)N1C,0.1875,0.375,2,1,4.7528,487.729,4,3,35,29,0.724137931,81.67,6,0,0,12.77013736,LHBBUGLYVFZUTH-GXVHRJHYSA-N
MC-4414,CHEMBL589368,    ,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCNc3cccc(c3)C(=O)N2)c1,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCNc3cccc(c3)C(=O)N2)c1,17,    ,ER,17.0,ER,17,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0.0,1.0,C1=COCCCCNCC=CCNCCC1,C[C@@H]1CcccOCCCCNcccC(=O)N1,0.1875,0.1875,4,3,4.8863,501.671,5,4,37,31,0.387096774,82.62,6,0,0,9.576214523,QMDCLYWXGCPUJX-XZWHSSHBSA-N
MC-4415,CHEMBL589369,    ,Cc1cc2cc(n1)OCCCCOc1cccc(c1)C[C@@H]([C@H](O)CNCc1cccc(C(C)C)c1)NC2=O,Cc1cc2cc(n1)OCCCCOc1cccc(c1)C[C@@H]([C@H](O)CNCc1cccc(C(C)C)c1)NC2=O,23,    ,ER,23.0,ER,23,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0.0,1.0,C1=CCOCCCCOCC=CCNCC1,C[C@@H]1CcccOCCCCOcccC(=O)N1,0.1875,0.1875,4,3,4.55662,517.67,6,3,38,31,0.419354839,92.71,6,0,0,9.734404763,TVDHOONBSNHWKJ-URLMMPGGSA-N
MC-4417,CHEMBL591546,    ,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNCc1cccc(C(C)C)c1)Cc1cccc(c1)OCCCCN2,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNCc1cccc(C(C)C)c1)Cc1cccc(c1)OCCCCN2,174,    ,ER,174.0,ER,174,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0.0,1.0,C1=COCCCCNC=CCCNCCC1,C[C@@H]1CcccOCCCCNcccC(=O)N1,0.1875,0.1875,4,3,5.0327,545.724,6,4,40,33,0.424242424,91.85,8,0,0,10.97886786,QIDWHGYCMKSPBT-AJQTZOPKSA-N
MC-4418,CHEMBL591547,    ,Cc1cc2cc(n1)OCCCCOc1cccc(c1)C[C@@H]([C@H](O)CNC(C)c1cccc(C(C)C)c1)NC2=O,Cc1cc2cc(n1)OCCCCOc1cccc(c1)C[C@@H]([C@H](O)CNC(C)c1cccc(C(C)C)c1)NC2=O,24,    ,ER,24.0,ER,24,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0.0,1.0,C1=CCOCCCCOCC=CCNCC1,C[C@@H]1CcccOCCCCOcccC(=O)N1,0.1875,0.1875,4,3,5.11762,531.697,6,3,39,32,0.4375,92.71,6,0,0,9.955150316,WRDFTFAHALVDPT-XSJQRQGXSA-N
MC-4419,CHEMBL594709,    ,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC(CF)c1cccc(C(C)(C)C)c1)Cc1cccc(c1)OCCCCN2,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC(CF)c1cccc(C(C)(C)C)c1)Cc1cccc(c1)OCCCCN2,9.6,    ,ER,9.6,ER,9.6,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0.0,1.0,C1=COCCCCNC=CCCNCCC1,C[C@@H]1CcccOCCCCNcccC(=O)N1,0.1875,0.1875,4,3,5.7174,591.768,6,4,43,35,0.457142857,91.85,8,0,0,11.56323216,DDKJURVNAYNPKH-LJTKZVQESA-N
MC-4420,CHEMBL594903,    ,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC(COC)c1cccc(C(C)(C)C)c1)Cc1cccc(c1)OCCCCN2,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC(COC)c1cccc(C(C)(C)C)c1)Cc1cccc(c1)OCCCCN2,26,    ,ER,26.0,ER,26,MDCK,Efflux ratio of permeability from basolateral to apical side to apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0.0,1.0,C1=COCCCCNC=CCCNCCC1,C[C@@H]1CcccOCCCCNcccC(=O)N1,0.1875,0.1875,4,3,5.3943,603.804,7,4,44,36,0.472222222,101.08,9,0,0,12.20279998,KEWIBIGKBFEKRG-DWJMSNRFSA-N
