ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,No_symbol_Value,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Ring_smiles,Macrocycle_Peripheral_smiles,Free_Amide_Ratio,Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Num_Charged_Atoms,Net_Charge,Kier_index,InchiKey
MC-3893,K-118,    ,O([C@@H]1[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@@H](CO)/C=C(\C)/C=C/C(=O)[C@H](C)C[C@@H]1CCN(CC#C)Cc1ccccc1)[C@H]1C(O)C(N(C)C)[C@H](O)[C@@H](C)O1,C#CCN(CC[C@H]1C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO)[C@@H](CC)OC(=O)C[C@@H](O)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)[C@@H](O)C(N(C)C)C1O)Cc1ccccc1,0.79,10^-6 cm/s,Papp,-6.102,Log Papp,0.79000002,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,16,0,0.0,0.0,C1=CCCCCCCCCCOCCC=C1,CC1=C\[C@H](C)[C@@H](C)OC(=O)C[C@@H](O)[C@H](C)[C@@H](O)[C@@H](C)C[C@@H](C)C(=O)\C=C\1,0.0,0.0,3,1,3.3389,726.952,11,4,52,41,0.658536585,149.23,11,0,0,17.63887491,INGQCJVPAMRSEG-PYGPPOPGSA-N
MC-3894,K-119,    ,O([C@@H]1[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(\C)/C=C/C(=O)[C@H](C)C[C@@H]1CCN(Cc1nnn(-c2cnc3c(c2)cccc3)c1)C)[C@H]1C(O)C(N(C)C)[C@H](O)[C@@H](C)O1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)C(N(C)C)C2O)[C@@H](CCN(C)Cc2cn(-c3cnc4ccccc4c3)nn2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,0.001,10^-6 cm/s,Papp,-9.237,Log Papp,0.00058,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,16,0,0.0,0.0,C1=CCCCCCCCCCOCCC=C1,CC1=C\[C@H](C)[C@@H](C)OC(=O)C[C@@H](O)[C@H](C)[C@@H](O)[C@@H](C)C[C@@H](C)C(=O)\C=C\1,0.0,0.0,6,3,4.958,888.164,15,3,64,49,0.653061224,175.84,12,0,0,17.78693759,UPEHOGVLCWTGAR-ULUFWHCDSA-N
MC-3895,K-120,    ,O=C1N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCC,CCCCC[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,5.356,853.108,12,0,60,44,0.818181818,186.44,16,0,0,24.71467427,CMEGQABRBDDBTQ-NQRIZWSQSA-N
MC-3896,K-122,    ,O=C1N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCCCCCC,CCCCCCCCC[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,6.9164,909.216,12,0,64,48,0.833333333,186.44,20,0,0,27.81883106,RRORMBBZWDNQMO-NKTUOASPSA-N
MC-3897,K-123,    ,O=C1N(C)[C@@H](CCC)C(=O)O[C@H](CCCCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCC,CCCCCCCC[C@H]1OC(=O)[C@H](CCC)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,7.3065,923.243,12,0,65,49,0.836734694,186.44,21,0,0,28.60695273,ZVGICTSRYBOLPT-ZGEQYALASA-N
MC-3898,K-124,    ,O=C1N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCCC,CCCCCC[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,5.7461,867.135,12,0,61,45,0.822222222,186.44,17,0,0,25.4831447,KWOMSXAVJKLVIA-PYAAGRFVSA-N
MC-3899,K-125,    ,O=C1N(C)[C@@H](CC(C)C)C(=O)O[C@H](CCCCCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCC,CCCCCCCCC[C@H]1OC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,7.9426,951.297,12,0,67,51,0.843137255,186.44,22,0,0,29.47992114,XSPSBVGYUYZZOE-OMNNLTIJSA-N
MC-3900,K-126,    ,O=C1N(C)[C@@H](CCCC)C(=O)O[C@H](CCCCCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCC,CCCCCCCCC[C@H]1OC(=O)[C@H](CCCC)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,8.0867,951.297,12,0,67,51,0.843137255,186.44,23,0,0,30.19664482,CGVKIWMRJQNGNF-OMNNLTIJSA-N
MC-3901,K-127,    ,O=C1N(C)[C@@H](CC)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCC,CCCCC[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](CC)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,5.7461,867.135,12,0,61,45,0.822222222,186.44,17,0,0,25.4831447,WAENEWNTZKVQAM-PYAAGRFVSA-N
MC-3902,K-128,    ,O=C1N(C)[C@@H](CC)C(=O)O[C@H](CCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCC,CCCCCC[C@H]1OC(=O)[C@H](CC)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,6.1362,881.162,12,0,62,46,0.826086957,186.44,18,0,0,26.25677077,YKPIWBLJNPGAMQ-VYJPBRPUSA-N
MC-3903,K-129,    ,O=C1N(C)[C@@H](CC)C(=O)O[C@H](CCCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCC,CCCCCCC[C@H]1OC(=O)[C@H](CC)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,6.5263,895.189,12,0,63,47,0.829787234,186.44,19,0,0,27.03538607,XLZREICUNTYHPC-SXJPWEFFSA-N
MC-3904,K-130,    ,O=C1N(C)[C@@H](CC)C(=O)O[C@H](CCCCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCC,CCCCCCCC[C@H]1OC(=O)[C@H](CC)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,6.9164,909.216,12,0,64,48,0.833333333,186.44,20,0,0,27.81883106,OKVGNFFDILBVOV-NKTUOASPSA-N
MC-3905,K-131,    ,O=C1N(C)[C@@H](CC)C(=O)O[C@H](CCCCCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCC,CCCCCCCCC[C@H]1OC(=O)[C@H](CC)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,7.3065,923.243,12,0,65,49,0.836734694,186.44,21,0,0,28.60695273,OPTVWBIVLRQFSX-ZGEQYALASA-N
MC-3906,K-132,    ,O=C1N(C)[C@@H](CC(C)C)C(=O)O[C@H](CCCCC)C(=O)N(C)CC(=O)O[C@H](CCCCC)C(=O)N(C)CC(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@@H]1CCCCC,CCCCC[C@H]1OC(=O)CN(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CCCCC)OC(=O)CN(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)CC(=O)O[C@H](C)C(=O)N(C)CC(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,6.6314,909.216,12,0,64,48,0.833333333,186.44,20,0,0,27.81883106,MFONWSSAJBWYPU-OYEZVYLDSA-N
MC-3907,K-133,    ,O=C1N(C)[C@@H](CC(C)C)C(=O)O[C@H](CCCCCCC)C(=O)N(C)CC(=O)O[C@H](CCCCC)C(=O)N(C)CC(=O)O[C@H](CCCCC)C(=O)N(C)CC(=O)O[C@@H]1CCCCC,CCCCCCC[C@H]1OC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CCCCC)OC(=O)CN(C)C(=O)[C@@H](CCCCC)OC(=O)CN(C)C(=O)[C@@H](CCCCC)OC(=O)CN(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)CC(=O)O[C@H](C)C(=O)N(C)CC(=O)O[C@H](C)C(=O)N(C)CC(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,5.9969,881.162,12,0,62,46,0.826086957,186.44,20,0,0,27.66138265,JPDHJWMRVRECAY-MCDOTKDNSA-N
MC-3908,K-134,    ,O=C1N(C)[C@@H](CC(C)C)C(=O)O[C@H](CCCCCCC)C(=O)N(C)CC(=O)O[C@H](CCCCC)C(=O)N(C)CC(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@@H]1CCCCCCC,CCCCCCC[C@H]1OC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CCCCCCC)OC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CCCCC)OC(=O)CN(C)C(=O)[C@@H](CCCCC)OC(=O)CN(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)CC(=O)O[C@H](C)C(=O)N(C)CC(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,8.1918,965.324,12,0,68,52,0.846153846,186.44,24,0,0,30.99793912,AKPACHBOKBMBFT-LVFDAWRISA-N
MC-3909,K-135,    ,O=C1N(C)[C@@H](C)C(=O)O[C@H](CCCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCCCC,CCCCCCC[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,8.4768,965.324,12,0,68,52,0.846153846,186.44,24,0,0,30.99793912,JYPWBEQPCQWJAS-LXTGMLQBSA-N
MC-3910,K-137,    ,O=C1N(C)[C@@H](CC(C)C)C(=O)O[C@H](CCCCCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](C)C(=O)O[C@@H]1CCCCC,CCCCCCCC[C@H]1OC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](C)N(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,7.5525,937.27,12,0,66,50,0.84,186.44,21,0,0,28.69341808,CUPSSRRKKUCEEC-JBIFBPBZSA-N
MC-3911,K-138,    ,O=C1N(C)[C@@H](CC(C)C)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](CCC)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](CCC)C(=O)O[C@H](CCCCC)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@@H]1CCCCC,CCCCC[C@H]1OC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](CCC)N(C)C(=O)[C@@H](CCCCC)OC(=O)[C@H](CCC)N(C)C1=O,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,24,0,4.0,4.0,C1COCCNCCOCCNCCOCCNCCOCCN1,C[C@H]1C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](C)C(=O)O[C@H](C)C(=O)N1C,0.0,0.5,1,0,8.9688,993.378,12,0,70,54,0.851851852,186.44,24,0,0,31.14325942,FKRMSYMYYLENCJ-KIFMKCKDSA-N
MC-3914,K-143,    ,O(C)[C@@H]1C(=O)O[C@@H]2[C@H](O)CO/C=C/C=3C(=O)OC(=O)C=3CCC(=O)OC[C@@H]2/C=C(\C)/[C@@]23O[C@H]4[C@H](C)[C@@H](O)[C@@H]2[C@@H](C=C[C@@H]3C1)C4,CO[C@H]1C[C@H]2C=C[C@H]3C[C@H]4O[C@]2(/C(C)=C/[C@H]2COC(=O)CCC5=C(/C=C/OC[C@@H](O)[C@H]2OC1=O)C(=O)OC5=O)[C@@H]3[C@H](O)[C@H]4C,0,10^-6 cm/s,Papp,-9999.0,Log Papp,0,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,14,0,0.0,0.0,C1=CCCCOCCCCCOC=C1,O=C1CCC=C/C=C/OC[C@@H](O)CCCO1,0.0,0.0,7,0,1.4443,614.644,12,2,44,32,0.625,164.12,1,0,0,8.290312795,UGSGHHXIPUAOBJ-ZWKZCDPOSA-N
MC-3917,K-147,    ,O=C(N[C@H]1[C@H](C(C)C)OC(=O)[C@@H](C)N(O)C(=O)[C@H]2N(C(=O)CNC(=O)[C@H](C)N(O)C(=O)[C@H]3N(C1=O)NCCC3)NCCC2)[C@](O)(C)[C@]1(O)O[C@H](C)[C@@H](C[C@H](CC)C)CC1,CC[C@H](C)C[C@H]1CC[C@](O)([C@](C)(O)C(=O)N[C@@H]2C(=O)N3NCCC[C@H]3C(=O)N(O)[C@@H](C)C(=O)NCC(=O)N3NCCC[C@H]3C(=O)N(O)[C@H](C)C(=O)O[C@H]2C(C)C)O[C@@H]1C,4.4,10^-6 cm/s,Papp,-5.357,Log Papp,4.4000001,PAMPA,PAMPA_Analysis: LC-MS/MS,https://doi.org/10.1016/j.bmcl.2021.127847,Journals,10.1016/j.bmcl.2021.127847,"(Miyachi et al., 2021)",2021,19,3,1.0,4.0,C1CNCCNCCNCCNCCNCCOC1,C[C@@H]1OC(=O)[C@@H](C)N(O)C(=O)CNC(=O)CNC(=O)[C@H](C)N(O)C(=O)CNC(=O)[C@H]1N,0.473684211,0.631578947,4,0,-0.9365,840.973,15,8,59,38,0.815789474,279.95,7,0,0,15.83645608,ZJZOPNINWIGNQW-ZQSCUNGLSA-N
