ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,No_symbol_Value,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Ring_smiles,Macrocycle_Peripheral_smiles,Free_Amide_Ratio,Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Num_Charged_Atoms,Net_Charge,Kier_index,InchiKey
MC-0486,BAS_52171356,    ,O(C)c1ccc(CN2CCC3(C(=O)NC(CC(C)C)C(=O)NC(C)COCCCC3)CC2)cc1,COc1ccc(CN2CCC3(CCCCOCC(C)NC(=O)C(CC(C)C)NC3=O)CC2)cc1,-5.2,    ,Log Peff,-5.2,Log Peff,-5.1999707,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,2,0.0,2.0,C1CCCOCCNCCNCC1,CC1COCCCCCC(=O)NC(C)C(=O)N1,0.461538462,0.461538462,3,1,3.5135,473.658,5,2,34,27,0.703703704,79.9,5,0,0,9.771707253,PVOATTCGNPKOGE-UHFFFAOYSA-N
MC-0487,BAS_52468771,    ,O=C(CCc1cc(OC)c(OC)cc1)N1CCC2(CN(CC(C)C)CCOc3c(cccc3)CCCC2)CC1,COc1ccc(CCC(=O)N2CCC3(CCCCc4ccccc4OCCN(CC(C)C)C3)CC2)cc1OC,-5.836,    ,Log Peff,-5.836,Log Peff,-5.8356471,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,0.0,0.0,C1=COCCNCCCCCC1,CN1CCCCCCccOCC1,0.0,0.0,4,2,6.0086,536.757,5,0,39,33,0.606060606,51.24,7,0,0,10.55081701,LJGJALVNMBYLHO-UHFFFAOYSA-N
MC-0488,BAS_52500318,    ,Fc1c(F)cc2c(N(C(=O)CC)CCCN(C)CCCN(C(=O)c3ncccn3)C2)c1,CCC(=O)N1CCCN(C)CCCN(C(=O)c2ncccn2)Cc2cc(F)c(F)cc21,-5.65,    ,Log Peff,-5.65,Log Peff,-5.6497521,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,0.0,0.0,C1CNCCCNCCCNC1,CN1ccCN(C)CCCN(C)CCC1,0.0,0.0,3,2,2.8658,431.487,5,0,31,22,0.454545455,69.64,2,0,0,7.619766854,LZZCWEINENYGGF-UHFFFAOYSA-N
MC-0489,BAS_52450826,    ,O=C(N1CC(N(C)C)CC1)C1NC(=O)c2c(OCC(C)N(C)C(=O)C(CCCCN(CCC(C)C)CCC(C)C)NC(=O)C(C)NC(=O)C1)cccc2,CC(C)CCN(CCCCC1NC(=O)C(C)NC(=O)CC(C(=O)N2CCC(N(C)C)C2)NC(=O)c2ccccc2OCC(C)N(C)C1=O)CCC(C)C,-7,    ,Log Peff,-7.0,Log Peff,-7,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,17,3,1.0,4.0,C1=COCCNCCNCCNCCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)COccC(=O)N1,0.529411765,0.705882353,3,1,3.1309,742.019,8,3,53,40,0.725,143.63,13,0,0,17.51743704,QQWWYFHZQAXXOO-UHFFFAOYSA-N
MC-0490,BAS_51602771,    ,O=C(CCCCN)N1CC2(C(=O)N(C)CCOc3c(cccc3)CCCC2)OCC1,CN1CCOc2ccccc2CCCCC2(CN(C(=O)CCCCN)CCO2)C1=O,-6.444,    ,Log Peff,-6.444,Log Peff,-6.4436975,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,1.0,1.0,C1=COCCNCCCCCC1,CN1CCOccCCCCCC1=O,0.0,0.25,3,1,1.9768,417.55,5,1,30,23,0.652173913,85.1,4,0,0,8.102236042,JUJGTVLHSMDWOK-UHFFFAOYSA-N
MC-0491,BAS_51614493,    ,O=C(CN1CCC(C)CC1)N1CCC2(CNC(=O)c3c(OCCCCC2)cccc3)CC1,CC1CCN(CC(=O)N2CCC3(CCCCCOc4ccccc4C(=O)NC3)CC2)CC1,-5.173,    ,Log Peff,-5.173,Log Peff,-5.1726308,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,1,0.0,1.0,C1=COCCCCCCCNC1,O=C1ccOCCCCCCCN1,0.25,0.25,4,1,3.7099,441.616,4,1,32,26,0.692307692,61.88,2,0,0,7.714608524,CZFUAIIDSHWGHG-UHFFFAOYSA-N
MC-0492,BAS_52480501,    ,O=C(NCC(N(CC)CC)c1ccc(C)cc1)c1cc2c(OCCCCCN(C)Cc3cc(ccc3)C2)cc1,CCN(CC)C(CNC(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C)CCCCCO2)c1ccc(C)cc1,-5.695,    ,Log Peff,-5.695,Log Peff,-5.6946487,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,0,0.0,0.0,C1=CCNCCCCCOC=CCC1,CN1CcccCccOCCCCC1,0.0,0.0,4,3,6.39322,527.753,4,1,39,34,0.441176471,44.81,7,0,0,10.57494742,CGSFIJNIYWTLKD-UHFFFAOYSA-N
MC-0493,BAS_52469164,    ,O=C(N1CCC(O)C(O)COC(=O)C2(CCN(Cc3ccncc3)CC2)CCCC1)C1CCN(C)CC1,CN1CCC(C(=O)N2CCCCC3(CCN(Cc4ccncc4)CC3)C(=O)OCC(O)C(O)CC2)CC1,-6.658,    ,Log Peff,-6.658,Log Peff,-6.6575775,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,0,0.0,0.0,C1CCCOCCCCCNCC1,CN1CCCCCC(=O)OCC(O)C(O)CC1,0.0,0.0,4,1,1.6732,516.683,8,2,37,28,0.75,106.44,3,0,0,9.921159427,VMBVTPGTBASTGM-UHFFFAOYSA-N
MC-0494,BAS_52146292,    ,O=C(NCC(N1CCCCC1)c1ccccc1)Cc1cc2c(OCCCCCNC(=O)CN(Cc3ccccc3)C2)cc1,O=C(Cc1ccc2c(c1)CN(Cc1ccccc1)CC(=O)NCCCCCO2)NCC(c1ccccc1)N1CCCCC1,-5.597,    ,Log Peff,-5.597,Log Peff,-5.5968795,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,1,0.0,1.0,C1=COCCCCCNCCNC1,CN1CccOCCCCCNC(=O)C1,0.230769231,0.230769231,5,3,5.2536,582.789,5,2,43,36,0.444444444,73.91,8,0,0,11.62292848,HPPWEAHUOTVZHE-UHFFFAOYSA-N
MC-0495,BAS_52207383,    ,O=C(NC1CCN(Cc2ccccc2)CC1)CN1Cc2c(Oc3c(OCCCCCC1)cccc3)nccc2,O=C(CN1CCCCCCOc2ccccc2Oc2ncccc2C1)NC1CCN(Cc2ccccc2)CC1,-5.836,    ,Log Peff,-5.836,Log Peff,-5.8356471,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,0,0.0,0.0,C1=COC=COCCCCCCNC1,CN1CccOccOCCCCCC1,0.0,0.0,5,3,5.4095,528.697,6,1,39,32,0.4375,66.93,5,0,0,9.821661084,IPHIFTBJYINBBP-UHFFFAOYSA-N
MC-0496,BAS_51821504,    ,O=C(NCCCCN(C)C)C1NC(=O)c2c(OCCN(C)C(=O)C(C)NC(=O)C1)cccc2,CC1NC(=O)CC(C(=O)NCCCCN(C)C)NC(=O)c2ccccc2OCCN(C)C1=O,-6.569,    ,Log Peff,-6.569,Log Peff,-6.5686364,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,2,1.0,3.0,C1=COCCNCCNCCCNC1,CC1CC(=O)NC(C)C(=O)N(C)CCOccC(=O)N1,0.428571429,0.642857143,2,1,-0.0114,461.563,6,3,33,23,0.565217391,120.08,6,0,0,10.11665119,LQWVTOHLXDTPGA-UHFFFAOYSA-N
MC-0497,BAS_52204344,    ,O=C(C)N1c2c(cc(C(=O)N3CCC(CO)CC3)cc2)CN(CCC(C)C)CCCCCCC1,CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCC(CO)CC3)ccc21,-5.354,    ,Log Peff,-5.354,Log Peff,-5.3535962,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,0.0,0.0,C1=CNCCCCCCCNC1,CN1ccCN(C)CCCCCCC1,0.0,0.0,3,1,4.6962,471.686,4,1,34,28,0.714285714,64.09,5,0,0,10.39273907,JIEHEPQEWUNUGF-UHFFFAOYSA-N
MC-0498,BAS_52500411,    ,Fc1c(F)cc2c(N(C(=O)CC)CCCN(C)CCCN(C(=O)c3ccc(N(C)C)cc3)C2)c1,CCC(=O)N1CCCN(C)CCCN(C(=O)c2ccc(N(C)C)cc2)Cc2cc(F)c(F)cc21,-5.231,    ,Log Peff,-5.231,Log Peff,-5.2313619,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,0.0,0.0,C1CNCCCNCCCNC1,CN1ccCN(C)CCCN(C)CCC1,0.0,0.0,3,2,4.1418,472.58,4,0,34,26,0.461538462,47.1,3,0,0,8.606348757,DSHBUCVSQMMJLX-UHFFFAOYSA-N
MC-0499,BAS_52204045,    ,O=C(C)N1c2c(cc(C(=O)N3CCC(Cc4ccccc4)CC3)cc2)CN(C2CCOCC2)CCCCCCC1,CC(=O)N1CCCCCCCN(C2CCOCC2)Cc2cc(C(=O)N3CCC(Cc4ccccc4)CC3)ccc21,-5.611,    ,Log Peff,-5.611,Log Peff,-5.6108341,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,0.0,0.0,C1=CNCCCCCCCNC1,CN1ccCNCCCCCCC1,0.0,0.0,5,2,6.0795,545.768,4,0,40,34,0.588235294,53.09,4,0,0,10.28019218,VJTYCVJKQCZNDB-UHFFFAOYSA-N
MC-0500,BAS_52161275,    ,O=C(N1CCC2(CN(C)CCOc3c(cccc3)CCCC2)CC1)c1nc(OC)ccc1,COc1cccc(C(=O)N2CCC3(CCCCc4ccccc4OCCN(C)C3)CC2)n1,-5.623,    ,Log Peff,-5.623,Log Peff,-5.6234231,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,0.0,0.0,C1=COCCNCCCCCC1,CN1CCCCCCccOCC1,0.0,0.0,4,2,4.0498,437.584,5,0,32,26,0.538461538,54.9,2,0,0,7.302167181,VZUHXOIWQPNHCI-UHFFFAOYSA-N
MC-0501,BAS_52098024,    ,O=C(NCc1ccc(CN2CCCCC2)cc1)C1NC(=O)c2c(OCCNC(=O)C3N(C(=O)C1)CCC3)cccc2,O=C1NC(C(=O)NCc2ccc(CN3CCCCC3)cc2)CC(=O)N2CCCC2C(=O)NCCOc2ccccc21,-7.523,    ,Log Peff,-7.523,Log Peff,-7.5228786,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,2,1.0,3.0,C1=COCCNCCNCCCNC1,CC1CC(=O)NCC(=O)NCCOccC(=O)N1,0.428571429,0.642857143,5,2,1.977,561.683,6,3,41,31,0.483870968,120.08,5,0,0,9.507051051,NHLYIDXHUGNJCZ-UHFFFAOYSA-N
MC-0502,BAS_52476245,    ,S(=O)(=O)(CCNC(=O)c1cc2c(OCCOCCN(CC(C)C)Cc3cc(ccc3)C2)cc1)N1CCCC1,CC(C)CN1CCOCCOc2ccc(C(=O)NCCS(=O)(=O)N3CCCC3)cc2Cc2cccc(c2)C1,-5.62,    ,Log Peff,-5.62,Log Peff,-5.6197886,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,0,0.0,0.0,C1=CCNCCOCCOC=CCC1,CN1CcccCccOCCOCC1,0.0,0.0,4,2,3.2998,543.73,6,1,38,29,0.551724138,96.56,7,0,0,10.18232111,IHRHQXKQHMXCCR-UHFFFAOYSA-N
MC-0503,BAS_52480521,    ,O=C(NCCN(C)C)c1cc2c(OCCCCCN(C)Cc3cc(ccc3)C2)cc1,CN(C)CCNC(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C)CCCCCO2,-5.538,    ,Log Peff,-5.538,Log Peff,-5.5376019,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,0,0.0,0.0,C1=CCNCCCCCOC=CCC1,CN1CcccCccOCCCCC1,0.0,0.0,3,2,3.5633,409.574,4,1,30,25,0.48,44.81,4,0,0,8.286266451,XTYVSMZAYPMAOR-UHFFFAOYSA-N
MC-0504,BAS_52469014,    ,O=C(N1CCC(O)C(O)COC(=O)C2(CCN(C)CC2)CCCC1)c1ncc(C)nc1,Cc1cnc(C(=O)N2CCCCC3(CCN(C)CC3)C(=O)OCC(O)C(O)CC2)cn1,-6.319,    ,Log Peff,-6.319,Log Peff,-6.318759,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,0,0.0,0.0,C1CCCOCCCCCNCC1,CN1CCCCCC(=O)OCC(O)C(O)CC1,0.0,0.0,3,1,0.77822,434.537,8,2,31,22,0.727272727,116.09,1,0,0,7.961727687,ARDNZLLBMQKCMG-UHFFFAOYSA-N
MC-0505,BAS_51571268,    ,O=C(N(C(C)C)Cc1ccccc1)CN1CCC2(C(=O)NC(C(C)C)COc3c(C(=O)NC/C=C/C2)cccc3)CC1,CC(C)C1COc2ccccc2C(=O)NC/C=C/CC2(CCN(CC(=O)N(Cc3ccccc3)C(C)C)CC2)C(=O)N1,-5.77,    ,Log Peff,-5.77,Log Peff,-5.7695513,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,2,0.0,2.0,C1=CCNCC=COCCNCCC1,CC1COccC(=O)NC/C=C/CCC(=O)N1,0.428571429,0.428571429,4,2,4.4153,574.766,5,2,42,34,0.5,90.98,6,0,0,10.79851357,MMZQVKPHFJXUTD-ZHACJKMWSA-N
MC-0506,BAS_52204037,    ,O=C(C)N1c2c(cc(C(=O)NCCCCCO)cc2)CN(C2CCOCC2)CCCCCCC1,CC(=O)N1CCCCCCCN(C2CCOCC2)Cc2cc(C(=O)NCCCCCO)ccc21,-6.569,    ,Log Peff,-6.569,Log Peff,-6.5686364,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,0.0,0.0,C1=CNCCCCCCCNC1,CN1ccCNCCCCCCC1,0.0,0.0,3,1,3.877,473.658,5,2,34,27,0.703703704,82.11,7,0,0,11.31631066,ITRZHRMETSJQSK-UHFFFAOYSA-N
MC-0507,BAS_51903100,    ,O=C(NCCCN1CCCCCC1)C1NC(=O)c2c(OCC(CC(C)C)NC(=O)C3N(C(=O)C1)CCC3)cccc2,CC(C)CC1COc2ccccc2C(=O)NC(C(=O)NCCCN2CCCCCC2)CC(=O)N2CCCC2C(=O)N1,-7.222,    ,Log Peff,-7.222,Log Peff,-7.2218485,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,2,1.0,3.0,C1=COCCNCCNCCCNC1,CC1CC(=O)NCC(=O)NC(C)COccC(=O)N1,0.428571429,0.642857143,4,1,2.4717,569.747,6,3,41,31,0.677419355,120.08,7,0,0,11.41523164,GUEHWLRTPOFYOM-UHFFFAOYSA-N
MC-0508,BAS_52476246,    ,S(=O)(=O)(CCNC(=O)c1cc2c(OCCOCCN(CC(C)C)Cc3cc(ccc3)C2)cc1)N1CCCCC1,CC(C)CN1CCOCCOc2ccc(C(=O)NCCS(=O)(=O)N3CCCCC3)cc2Cc2cccc(c2)C1,-6.036,    ,Log Peff,-6.036,Log Peff,-6.036212,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,0,0.0,0.0,C1=CCNCCOCCOC=CCC1,CN1CcccCccOCCOCC1,0.0,0.0,4,2,3.6899,557.757,6,1,39,30,0.566666667,96.56,7,0,0,10.78939954,UELAEDWVKCNGHH-UHFFFAOYSA-N
MC-0509,BAS_52096850,    ,O=C(NCC1N(CC)CCC1)C1NC(=O)c2c(OCC3N(C(=O)C(C)NC(=O)C1)CCC3)cccc2,CCN1CCCC1CNC(=O)C1CC(=O)NC(C)C(=O)N2CCCC2COc2ccccc2C(=O)N1,-7.097,    ,Log Peff,-7.097,Log Peff,-7.09691,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,2,1.0,3.0,C1=COCCNCCNCCCNC1,CC1CC(=O)NC(C)C(=O)NCCOccC(=O)N1,0.428571429,0.642857143,4,1,0.6637,499.612,6,3,36,26,0.615384615,120.08,4,0,0,8.45124971,ZLKSERPCKRFWRY-UHFFFAOYSA-N
MC-0510,BAS_52204348,    ,O=C(C)N1c2c(cc(C(=O)N3C4CC(O)CC3CC4)cc2)CN(CCC(C)C)CCCCCCC1,CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3C4CCC3CC(O)C4)ccc21,-5.193,    ,Log Peff,-5.193,Log Peff,-5.1931419,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,0.0,0.0,C1=CNCCCCCCCNC1,CN1ccCN(C)CCCCCCC1,0.0,0.0,4,1,4.9796,483.697,4,1,35,29,0.724137931,64.09,4,0,0,8.874169522,MWQDTTHUUHVTHQ-UHFFFAOYSA-N
MC-0511,BAS_51572044,    ,Clc1cc2C(=O)NC(CC(C)C)C(=O)NCC3(C/C=C/COc2cc1)CCN(CC(=O)NC(OC)C)CC3,COC(C)NC(=O)CN1CCC2(C/C=C/COc3ccc(Cl)cc3C(=O)NC(CC(C)C)C(=O)NC2)CC1,-6.409,    ,Log Peff,-6.409,Log Peff,-6.4089355,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,2,0.0,2.0,C1=CCOC=CCNCCNCCC1,CC1NC(=O)ccOC/C=C/CCCNC1=O,0.428571429,0.428571429,3,1,3.1302,549.112,6,3,38,28,0.607142857,109.0,6,0,0,10.99651147,PDDCNNLDHIYBDN-AATRIKPKSA-N
MC-0512,BAS_52469149,    ,O=C(N1CCC(O)C(O)COC(=O)C2(CCN(Cc3ccncc3)CC2)CCCC1)c1c(C)nccc1,Cc1ncccc1C(=O)N1CCCCC2(CCN(Cc3ccncc3)CC2)C(=O)OCC(O)C(O)CC1,-6.131,    ,Log Peff,-6.131,Log Peff,-6.1307683,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,0,0.0,0.0,C1CCCOCCCCCNCC1,CN1CCCCCC(=O)OCC(O)C(O)CC1,0.0,0.0,4,2,2.34862,510.635,8,2,37,28,0.571428571,116.09,3,0,0,9.234313336,BCFFYWBIMUTZEB-UHFFFAOYSA-N
MC-0513,BAS_52469043,    ,O=C(COc1cc(OC)ccc1)N1CCC(O)C(O)COC(=O)C2(CCN(C)CC2)CCCC1,COc1cccc(OCC(=O)N2CCCCC3(CCN(C)CC3)C(=O)OCC(O)C(O)CC2)c1,-6.796,    ,Log Peff,-6.796,Log Peff,-6.7958798,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,0,0.0,0.0,C1CCCOCCCCCNCC1,CN1CCCCCC(=O)OCC(O)C(O)CC1,0.0,0.0,3,1,1.4536,478.586,8,2,34,25,0.68,108.77,4,0,0,9.553250848,XFJMUTFFWAJODB-UHFFFAOYSA-N
MC-0514,BAS_52468829,    ,O=C(N1CCC2(CN(CCCC)CCOc3c(cccc3)CCCC2)CC1)c1c(C)ncnc1,CCCCN1CCOc2ccccc2CCCCC2(CCN(C(=O)c3cncnc3C)CC2)C1,-6.004,    ,Log Peff,-6.004,Log Peff,-6.004365,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,0.0,0.0,C1=COCCNCCCCCC1,CN1CCCCCCccOCC1,0.0,0.0,4,2,4.91492,464.654,5,0,34,28,0.607142857,58.56,4,0,0,8.543259049,YZFOAYGAKKBQBA-UHFFFAOYSA-N
MC-0515,BAS_52204245,    ,O=C(C)N1c2c(cc(C(=O)N(CC(O)CO)C)cc2)CN(CC(C)C)CCCCCCC1,CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N(C)CC(O)CO)ccc21,-5.788,    ,Log Peff,-5.788,Log Peff,-5.7878122,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,0.0,0.0,C1=CNCCCCCCCNC1,CN1ccCN(C)CCCCCCC1,0.0,0.0,2,1,2.8868,447.62,5,2,32,25,0.68,84.32,6,0,0,10.61517027,SEXXPPGBLQRCBL-UHFFFAOYSA-N
MC-0516,BAS_52476251,    ,O=C(NCCOC)c1cc2c(OCCOCCN(CC(C)C)Cc3cc(ccc3)C2)cc1,COCCNC(=O)c1ccc2c(c1)Cc1cccc(c1)CN(CC(C)C)CCOCCO2,-5.169,    ,Log Peff,-5.169,Log Peff,-5.1694112,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,0,0.0,0.0,C1=CCNCCOCCOC=CCC1,CN1CcccCccOCCOCC1,0.0,0.0,3,2,3.5206,440.584,5,1,32,26,0.5,60.03,6,0,0,9.529360599,AHLVVLGDNLPWRS-UHFFFAOYSA-N
MC-0517,BAS_52206480,    ,O=C(NCC(N1CCCCC1)c1ccccc1)CN1Cc2c(Oc3c(OCCCCCC1)cccc3)nccc2,O=C(CN1CCCCCCOc2ccccc2Oc2ncccc2C1)NCC(c1ccccc1)N1CCCCC1,-5.772,    ,Log Peff,-5.772,Log Peff,-5.7721133,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,0,0.0,0.0,C1=COC=COCCCCCCNC1,CN1CccOccOCCCCCC1,0.0,0.0,5,3,5.9721,542.724,6,1,40,33,0.454545455,66.93,6,0,0,10.41890349,NRZFDOPIKKGGPC-UHFFFAOYSA-N
MC-0518,BAS_52099580,    ,O=C(NCCCN(C)C)C1NC(=O)c2c(OCCCNC(=O)C3N(C(=O)C1)CCC3)cccc2,CN(C)CCCNC(=O)C1CC(=O)N2CCCC2C(=O)NCCCOc2ccccc2C(=O)N1,-7.523,    ,Log Peff,-7.523,Log Peff,-7.5228786,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,15,2,1.0,3.0,C1=COCCCNCCNCCCNC1,CC1CC(=O)NCC(=O)NCCCOccC(=O)N1,0.4,0.6,3,1,0.1327,473.574,6,3,34,24,0.583333333,120.08,5,0,0,9.262440084,MRUUKRWQUFDBMO-UHFFFAOYSA-N
